Hours,Wind speed,Wind direction,,
3352.5,15.8,8,,
3353.5,15.4,9,,
3354.5,14.8,11,,
3355.5,14.4,11,,
3356.5,14.4,10,,
3357.5,14.5,7,,
3358.5,14.3,5,,
3359.5,14,5,,
3360.5,13.6,5,,
3361.5,13.2,4,,
3362.5,12.9,2,,
3363.5,12.8,0,,
3364.5,12.6,0,,
3365.5,12.8,1,,
3366.5,13.4,3,,
3367.5,13.9,7,,
3368.5,13.9,9,,
3369.5,13.7,12,,
3370.5,13.2,16,,
3371.5,12.6,18,,
3372.5,12.2,15,,
3373.5,11.9,15,,
3374.5,11.7,22,,
3375.5,11.5,24,,
3376.5,11.4,21,,
3377.5,10.9,20,,
3378.5,10.8,17,,
3379.5,11.2,13,,
3380.5,11.6,13,,
3381.5,12,14,,
3382.5,12.3,15,,
3383.5,12.3,13,,
3384.5,12.3,12,,
3385.5,12.2,9,,
3386.5,12.1,6,,
3387.5,11.9,4,,
3388.5,11.8,4,,
3389.5,12,4,,
3390.5,12.5,7,,
3391.5,12.8,13,,
3392.5,12.7,14,,
3393.5,12.3,16,,
3394.5,11.8,20,,
3395.5,11.2,25,,
3396.5,10.8,31,,
3397.5,10.4,38,,
3398.5,10.1,46,,
3399.5,9.8,58,,
3400.5,9.7,85,,
3401.5,9.9,142,,
3402.5,9.9,180,,
3403.5,9.6,220,,
3404.5,9.5,269,,
3405.5,9.7,315,,
3406.5,9.9,339,,
3407.5,10,353,,
3408.5,10.2,360,,
3409.5,10.6,357,,
3410.5,11.4,353,,
3411.5,11.9,358,,
3412.5,12,6,,
3413.5,11.8,13,,
3414.5,11.7,17,,
3415.5,11.5,20,,
3416.5,11.1,22,,
3417.5,10.5,32,,
3418.5,10.2,66,,
3419.5,10.5,114,,
3420.5,11,137,,
3421.5,11.3,150,,
3422.5,11.7,159,,
3423.5,11.8,166,,
3424.5,11.7,172,,
3425.5,11.1,176,,
3426.5,10.5,180,,
3427.5,10.2,186,,
3428.5,10,191,,
3429.5,9.8,194,,
3430.5,9.7,191,,
3431.5,9.5,184,,
3432.5,9.4,175,,
3433.5,9.2,156,,
3434.5,9.1,106,,
3435.5,9.3,53,,
3436.5,9.5,22,,
3437.5,9.8,9,,
3438.5,10.2,1,,
3439.5,10.1,2,,
3440.5,9.6,14,,
3441.5,9.4,64,,
3442.5,9.9,134,,
3443.5,10.7,159,,
3444.5,11.4,169,,
3445.5,12,174,,
3446.5,12.5,176,,
3447.5,12.8,179,,
3448.5,12.9,181,,
3449.5,12.7,184,,
3450.5,12.3,186,,
3451.5,11.9,184,,
3452.5,11.6,181,,
3453.5,11.3,178,,
3454.5,11.1,175,,
3455.5,11,173,,
3456.5,10.8,170,,
3457.5,10.8,167,,
3458.5,10.8,163,,
3459.5,10.7,160,,
3460.5,10.7,159,,
3461.5,11,158,,
3462.5,11.6,157,,
3463.5,12.1,160,,
3464.5,12.3,164,,
3465.5,12.5,168,,
3466.5,12.7,171,,
3467.5,12.9,174,,
3468.5,13.2,176,,
3469.5,13.3,178,,
3470.5,13.4,180,,
3471.5,13.4,182,,
3472.5,13.3,182,,
3473.5,13,180,,
3474.5,12.6,179,,
3475.5,12.5,178,,
3476.5,12.4,177,,
3477.5,12.4,175,,
3478.5,12.4,173,,
3479.5,12.4,172,,
3480.5,12.5,171,,
3481.5,12.5,169,,
3482.5,12.4,168,,
3483.5,12.3,167,,
3484.5,12.2,166,,
3485.5,12.4,167,,
3486.5,12.9,168,,
3487.5,13.5,170,,
3488.5,13.8,173,,
3489.5,13.9,172,,
3490.5,14.2,172,,
3491.5,14.3,172,,
3492.5,14.4,171,,
3493.5,14.6,171,,
3494.5,14.6,172,,
3495.5,14.5,172,,
3496.5,14.4,171,,
3497.5,14,171,,
3498.5,13.5,169,,
3499.5,13.3,168,,
3500.5,13.2,170,,
3501.5,12.9,175,,
3502.5,12.7,178,,
3503.5,12.5,178,,
3504.5,12.3,176,,
3505.5,12.2,174,,
3506.5,12.1,172,,
3507.5,11.9,170,,
3508.5,11.7,172,,
3509.5,11.6,176,,
3510.5,12.1,180,,
3511.5,12.6,182,,
3512.5,12.8,181,,
3513.5,12.9,179,,
3514.5,12.9,177,,
3515.5,12.9,177,,
3516.5,12.9,178,,
3517.5,12.9,178,,
3518.5,12.9,178,,
3519.5,12.9,179,,
3520.5,12.9,180,,
3521.5,12.6,182,,
3522.5,12.1,183,,
3523.5,11.9,183,,
3524.5,11.8,182,,
3525.5,11.8,180,,
3526.5,12,179,,
3527.5,12.1,180,,
3528.5,12.1,183,,
3529.5,11.9,185,,
3530.5,11.5,186,,
3531.5,11.1,185,,
3532.5,10.8,183,,
3533.5,10.8,180,,
3534.5,11.3,176,,
3535.5,11.8,174,,
3536.5,11.9,172,,
3537.5,11.9,170,,
3538.5,12,166,,
3539.5,12.1,163,,
3540.5,12.3,162,,
3541.5,12.4,162,,
3542.5,12.5,164,,
3543.5,12.5,168,,
3544.5,12.2,171,,
3545.5,11.8,176,,
3546.5,11.2,183,,
3547.5,10.6,193,,
3548.5,10.2,200,,
3549.5,9.8,203,,
3550.5,9.6,201,,
3551.5,9.4,202,,
3552.5,9.1,203,,
3553.5,9,213,,
3554.5,9.1,323,,
3555.5,9.4,342,,
3556.5,9.8,348,,
3557.5,10.6,354,,
3558.5,11.6,358,,
3559.5,12.4,358,,
3560.5,12.9,360,,
3561.5,13.2,3,,
3562.5,13.3,7,,
3563.5,13.2,12,,
3564.5,12.9,14,,
3565.5,12.7,15,,
3566.5,12.6,15,,
3567.5,12.3,15,,
3568.5,11.6,15,,
3569.5,10.7,14,,
3570.5,10.5,13,,
3571.5,10.7,15,,
3572.5,10.9,20,,
3573.5,11,22,,
3574.5,11.1,21,,
3575.5,11.3,15,,
3576.5,11.7,9,,
3577.5,11.9,7,,
3578.5,12,12,,
3579.5,12.1,18,,
3580.5,11.7,19,,
3581.5,11.5,10,,
3582.5,11.9,3,,
3583.5,12.4,3,,
3584.5,12.8,0,,
3585.5,12.9,7,,
3586.5,12.7,10,,
3587.5,12.5,11,,
3588.5,12.4,14,,
3589.5,12.3,14,,
3590.5,12.3,12,,
3591.5,12.3,10,,
3592.5,12.1,7,,
3593.5,11.4,5,,
3594.5,10.8,4,,
3595.5,10.9,6,,
3596.5,11.1,10,,
3597.5,11.4,12,,
3598.5,11.7,9,,
3599.5,11.9,5,,
3600.5,12.1,2,,
3601.5,12.2,359,,
3602.5,12.3,356,,
3603.5,12.3,353,,
3604.5,12.4,350,,
3605.5,12.6,348,,
3606.5,13.1,348,,
3607.5,13.6,351,,
3608.5,13.8,359,,
3609.5,13.6,10,,
3610.5,13.1,18,,
3611.5,12.5,26,,
3612.5,11.8,37,,
3613.5,11.2,55,,
3614.5,10.8,78,,
3615.5,10.4,97,,
3616.5,10,105,,
3617.5,9.5,106,,
3618.5,11.1,20,,
3619.5,10.8,15,,
3620.5,10.9,11,,
3621.5,11.1,9,,
3622.5,11.3,9,,
3623.5,11.4,8,,
3624.5,11.4,8,,
3625.5,11.4,8,,
3626.5,11.4,6,,
3627.5,11.4,5,,
3628.5,11.4,1,,
3629.5,11.6,359,,
3630.5,12.4,358,,
3631.5,13.2,358,,
3632.5,13.6,1,,
3633.5,13.8,5,,
3634.5,13.9,6,,
3635.5,13.8,6,,
3636.5,13.8,6,,
3637.5,14,5,,
3638.5,14.3,4,,
3639.5,14.6,3,,
3640.5,14.7,2,,
3641.5,14.4,2,,
3642.5,14,2,,
3643.5,13.7,3,,
3644.5,13.7,3,,
3645.5,13.7,3,,
3646.5,13.7,2,,
3647.5,13.8,358,,
3648.5,13.9,354,,
3649.5,14.1,349,,
3650.5,14.2,345,,
3651.5,14.3,343,,
3652.5,14.4,342,,
3653.5,14.6,342,,
3654.5,14.8,342,,
3655.5,15.2,345,,
3656.5,15.5,350,,
3657.5,15.6,356,,
3658.5,15.5,0,,
3659.5,15.4,3,,
3660.5,15.3,5,,
3661.5,15.3,6,,
3662.5,15.2,6,,
3663.5,15,7,,
3664.5,14.7,8,,
3665.5,14.2,9,,
3666.5,13.8,10,,
3667.5,13.8,9,,
3668.5,14.1,7,,
3669.5,14.6,3,,
3670.5,15,360,,
3671.5,15.3,359,,
3672.5,15.5,360,,
3673.5,15.6,1,,
3674.5,15.5,4,,
3675.5,15.3,8,,
3676.5,15.2,10,,
3677.5,15.1,10,,
3678.5,15.1,10,,
3679.5,15.3,11,,
3680.5,15.6,11,,
3681.5,15.7,12,,
3682.5,15.7,14,,
3683.5,15.4,20,,
3684.5,15.1,26,,
3685.5,14.8,29,,
3686.5,14.4,31,,
3687.5,13.9,33,,
3688.5,13.4,34,,
3689.5,12.9,38,,
3690.5,12.4,43,,
3691.5,12.2,51,,
3692.5,12,60,,
3693.5,11.8,62,,
3694.5,11.5,62,,
3695.5,11.2,65,,
3696.5,11,65,,
3697.5,10.8,65,,
3698.5,10.8,65,,
3699.5,11,62,,
3700.5,11,59,,
3701.5,10.9,57,,
3702.5,10.9,57,,
3703.5,10.9,59,,
3704.5,10.8,73,,
3705.5,10.9,88,,
3706.5,11.1,106,,
3707.5,11.4,123,,
3708.5,11.7,134,,
3709.5,11.8,146,,
3710.5,11.9,153,,
3711.5,11.8,155,,
3712.5,11.5,158,,
3713.5,11,160,,
3714.5,10.5,160,,
3715.5,10.3,156,,
3716.5,10,154,,
3717.5,9.6,155,,
3718.5,9.3,170,,
3719.5,9.2,220,,
3720.5,9.3,266,,
3721.5,9.4,282,,
3722.5,9.4,292,,
3723.5,9.4,314,,
3724.5,9.6,344,,
3725.5,9.9,1,,
3726.5,10.5,9,,
3727.5,11,11,,
3728.5,11.2,9,,
3729.5,11.1,7,,
3730.5,10.9,7,,
3731.5,10.6,10,,
3732.5,10.5,20,,
3733.5,10.6,32,,
3734.5,10.6,40,,
3735.5,10.2,46,,
3736.5,9.6,57,,
3737.5,9.2,93,,
3738.5,9.2,171,,
3739.5,9.4,220,,
3740.5,9.5,242,,
3741.5,9.5,268,,
3742.5,9.4,298,,
3743.5,9.4,327,,
3744.5,9.4,350,,
3745.5,9.4,359,,
3746.5,9.5,359,,
3747.5,9.6,4,,
3748.5,9.5,12,,
3749.5,9.4,27,,
3750.5,9.5,67,,
3751.5,9.7,115,,
3752.5,9.7,129,,
3753.5,9.8,137,,
3754.5,10.3,148,,
3755.5,10.9,154,,
3756.5,11.3,157,,
3757.5,11.8,159,,
3758.5,12,159,,
3759.5,12.1,159,,
3760.5,12,159,,
3761.5,11.3,162,,
3762.5,10.5,163,,
3763.5,10,162,,
3764.5,9.8,161,,
3765.5,9.5,150,,
3766.5,9.3,128,,
3767.5,9.2,115,,
3768.5,9.1,116,,
3769.5,9,118,,
3770.5,9,118,,
3771.5,9,111,,
3772.5,9.1,108,,
3773.5,9.2,106,,
3774.5,9.4,104,,
3775.5,9.9,132,,
3776.5,10.4,152,,
3777.5,10.8,157,,
3778.5,11.3,163,,
3779.5,11.8,167,,
3780.5,12.2,169,,
3781.5,12.4,170,,
3782.5,12.5,170,,
3783.5,12.5,170,,
3784.5,12.4,169,,
3785.5,11.9,169,,
3786.5,11.3,170,,
3787.5,11,172,,
3788.5,10.7,175,,
3789.5,10.3,177,,
3790.5,10,175,,
3791.5,10,170,,
3792.5,10,162,,
3793.5,10,150,,
3794.5,10,141,,
3795.5,10.1,137,,
3796.5,10.2,136,,
3797.5,10.4,135,,
3798.5,10.9,137,,
3799.5,11.3,139,,
3800.5,11.7,144,,
3801.5,11.8,149,,
3802.5,11.8,153,,
3803.5,12,158,,
3804.5,12.1,162,,
3805.5,12.2,167,,
3806.5,12.2,170,,
3807.5,12.2,173,,
3808.5,12,175,,
3809.5,11.5,176,,
3810.5,11,174,,
3811.5,10.9,173,,
3812.5,10.9,172,,
3813.5,10.9,172,,
3814.5,10.7,171,,
3815.5,10.6,170,,
3816.5,10.4,171,,
3817.5,10.3,171,,
3818.5,10.2,170,,
3819.5,10.1,168,,
3820.5,10.1,166,,
3821.5,10.2,166,,
3822.5,10.9,171,,
3823.5,11.7,175,,
3824.5,12.3,181,,
3825.5,12.6,182,,
3826.5,12.9,184,,
3827.5,13.1,186,,
3828.5,13.2,187,,
3829.5,13.3,187,,
3830.5,13.2,187,,
3831.5,13.1,188,,
3832.5,12.8,188,,
3833.5,12.3,187,,
3834.5,11.8,186,,
3835.5,11.6,186,,
3836.5,11.5,186,,
3837.5,11.3,186,,
3838.5,11.2,187,,
3839.5,11.2,188,,
3840.5,11.1,186,,
3841.5,11.1,183,,
3842.5,11.1,179,,
3843.5,11.1,174,,
3844.5,11.2,168,,
3845.5,11.5,165,,
3846.5,12.1,163,,
3847.5,12.6,164,,
3848.5,13,170,,
3849.5,13.2,177,,
3850.5,13.2,182,,
3851.5,13.1,184,,
3852.5,13,185,,
3853.5,12.9,185,,
3854.5,12.8,186,,
3855.5,12.7,190,,
3856.5,12.5,196,,
3857.5,11.9,201,,
3858.5,11.5,207,,
3859.5,11.4,213,,
3860.5,11.4,218,,
3861.5,11.1,219,,
3862.5,10.7,219,,
3863.5,10.3,220,,
3864.5,10,222,,
3865.5,9.9,225,,
3866.5,9.7,221,,
3867.5,9.5,199,,
3868.5,9.5,173,,
3869.5,9.5,157,,
3870.5,9.7,141,,
3871.5,10.1,140,,
3872.5,10.3,147,,
3873.5,10.2,149,,
3874.5,10,148,,
3875.5,10,144,,
3876.5,10,141,,
3877.5,10,141,,
3878.5,10,144,,
3879.5,10.1,155,,
3880.5,10.1,168,,
3881.5,10,179,,
3882.5,9.9,191,,
3883.5,9.9,205,,
3884.5,9.9,215,,
3885.5,9.9,224,,
3886.5,9.9,232,,
3887.5,9.9,238,,
3888.5,9.8,243,,
3889.5,9.7,247,,
3890.5,9.6,250,,
3891.5,9.5,258,,
3892.5,9.5,273,,
3893.5,9.5,295,,
3894.5,9.6,318,,
3895.5,9.5,328,,
3896.5,9.6,0,,
3897.5,10,32,,
3898.5,10.2,36,,
3899.5,10.3,35,,
3900.5,10.4,34,,
3901.5,10.5,31,,
3902.5,10.6,25,,
3903.5,10.5,22,,
3904.5,10.4,19,,
3905.5,10,13,,
3906.5,9.6,360,,
3907.5,9.5,334,,
3908.5,9.6,325,,
3909.5,9.6,325,,
3910.5,9.7,327,,
3911.5,9.9,328,,
3912.5,10.3,329,,
3913.5,10.7,329,,
3914.5,11,331,,
3915.5,11.3,335,,
3916.5,11.4,337,,
3917.5,11.6,339,,
3918.5,12.1,341,,
3919.5,12.5,345,,
3920.5,12.7,349,,
3921.5,12.7,352,,
3922.5,12.7,358,,
3923.5,12.7,4,,
3924.5,12.8,5,,
3925.5,12.9,3,,
3926.5,12.9,2,,
3927.5,12.8,1,,
3928.5,12.6,360,,
3929.5,12,358,,
3930.5,11.7,356,,
3931.5,11.8,352,,
3932.5,12.1,347,,
3933.5,12.3,343,,
3934.5,12.7,343,,
3935.5,13.2,343,,
3936.5,13.3,341,,
3937.5,13.2,343,,
3938.5,13.3,342,,
3939.5,13.3,340,,
3940.5,13.3,340,,
3941.5,13.3,342,,
3942.5,13.7,345,,
3943.5,14.3,348,,
3944.5,14.6,355,,
3945.5,14.2,2,,
3946.5,13.8,11,,
3947.5,13.4,19,,
3948.5,13,26,,
3949.5,12.5,32,,
3950.5,12.1,37,,
3951.5,11.7,42,,
3952.5,11.3,44,,
3953.5,10.9,40,,
3954.5,10.5,34,,
3955.5,10.8,20,,
3956.5,11.6,7,,
3957.5,12.2,3,,
3958.5,12.4,2,,
3959.5,12.3,3,,
3960.5,12.3,4,,
3961.5,12.2,0,,
3962.5,12.1,357,,
3963.5,12,355,,
3964.5,11.9,355,,
3965.5,12,355,,
3966.5,12.4,355,,
3967.5,12.6,3,,
3968.5,12.4,12,,
3969.5,12,18,,
3970.5,11.6,24,,
3971.5,11.2,29,,
3972.5,10.8,35,,
3973.5,10.6,39,,
3974.5,10.3,43,,
3975.5,10,51,,
3976.5,9.7,64,,
3977.5,9.4,79,,
3978.5,9.1,109,,
3979.5,8.9,178,,
3980.5,9,250,,
3981.5,9.3,317,,
3982.5,9.8,334,,
3983.5,10.4,332,,
3984.5,11.1,327,,
3985.5,11.6,323,,
3986.5,11.8,324,,
3987.5,11.5,330,,
3988.5,11,335,,
3989.5,10.7,348,,
3990.5,10.7,4,,
3991.5,10.5,26,,
3992.5,10.3,38,,
3993.5,10.3,42,,
3994.5,10.5,35,,
3995.5,10.6,30,,
3996.5,10.7,30,,
3997.5,10.8,30,,
3998.5,10.9,28,,
3999.5,11,25,,
4000.5,10.9,21,,
4001.5,10.7,14,,
4002.5,10.6,7,,
4003.5,11,360,,
4004.5,11.6,356,,
4005.5,12,355,,
4006.5,12.3,354,,
4007.5,12.5,352,,
4008.5,12.6,352,,
4009.5,12.7,352,,
4010.5,12.7,356,,
4011.5,12.4,360,,
4012.5,12,6,,
4013.5,11.8,11,,
4014.5,11.7,14,,
4015.5,11.5,17,,
4016.5,11,20,,
4017.5,10.6,24,,
4018.5,10.2,30,,
4019.5,9.7,39,,
4020.5,9.3,57,,
4021.5,9.1,80,,
4022.5,8.9,85,,
4023.5,8.8,66,,
4024.5,8.9,252,,
4025.5,9.1,240,,
4026.5,9.2,232,,
4027.5,9.3,239,,
4028.5,9.2,250,,
4029.5,9.1,271,,
4030.5,9.2,327,,
4031.5,9.4,22,,
4032.5,9.9,59,,
4033.5,10.3,83,,
4034.5,10.4,87,,
4035.5,10.2,85,,
4036.5,9.9,80,,
4037.5,9.8,49,,
4038.5,10.4,16,,
4039.5,11.1,4,,
4040.5,11.4,1,,
4041.5,11.5,354,,
4042.5,11.6,353,,
4043.5,11.6,355,,
4044.5,11.7,358,,
4045.5,11.8,0,,
4046.5,11.9,2,,
4047.5,12,3,,
4048.5,11.9,3,,
4049.5,11.5,2,,
4050.5,11.2,358,,
4051.5,11.3,354,,
4052.5,11.8,353,,
4053.5,12.1,353,,
4054.5,12.4,353,,
4055.5,12.4,355,,
4056.5,12.4,354,,
4057.5,12.4,352,,
4058.5,12.3,351,,
4059.5,12.4,349,,
4060.5,12.4,348,,
4061.5,12.6,346,,
4062.5,13,346,,
4063.5,13.4,349,,
4064.5,13.4,357,,
4065.5,13.2,6,,
4066.5,12.8,14,,
4067.5,12.3,18,,
4068.5,11.8,19,,
4069.5,11.6,20,,
4070.5,11.4,20,,
4071.5,11.2,20,,
4072.5,11,23,,
4073.5,10.4,25,,
4074.5,10,26,,
4075.5,10.1,19,,
4076.5,10.6,12,,
4077.5,11.1,10,,
4078.5,11.5,6,,
4079.5,11.6,360,,
4080.5,11.7,353,,
4081.5,11.7,346,,
4082.5,11.8,339,,
4083.5,12.1,335,,
4084.5,12.2,336,,
4085.5,12.3,340,,
4086.5,12.8,343,,
4087.5,13.2,350,,
4088.5,13.2,360,,
4089.5,12.8,6,,
4090.5,12.4,13,,
4091.5,12,20,,
4092.5,11.6,22,,
4093.5,11.3,22,,
4094.5,11,23,,
4095.5,10.7,24,,
4096.5,10.4,22,,
4097.5,10,18,,
4098.5,9.8,12,,
4099.5,10.2,2,,
4100.5,10.8,358,,
4101.5,11.3,0,,
4102.5,11.7,3,,
4103.5,11.7,4,,
4104.5,11.7,8,,
4105.5,11.6,12,,
4106.5,11.3,21,,
4107.5,10.7,34,,
4108.5,10.1,48,,
4109.5,9.7,66,,
4110.5,9.6,59,,
4111.5,9.6,31,,
4112.5,9.4,21,,
4113.5,9.1,22,,
4114.5,8.9,44,,
4115.5,9,120,,
4116.5,9.1,157,,
4117.5,9.2,163,,
4118.5,9.1,161,,
4119.5,9,182,,
4120.5,9,264,,
4121.5,9,319,,
4122.5,9.1,325,,
4123.5,9.2,323,,
4124.5,9.3,324,,
4125.5,9.5,332,,
4126.5,9.7,347,,
4127.5,9.9,360,,
4128.5,10,7,,
4129.5,10,2,,
4130.5,10,351,,
4131.5,10,348,,
4132.5,10,350,,
4133.5,10.3,351,,
4134.5,10.7,352,,
4135.5,10.8,354,,
4136.5,10.6,354,,
4137.5,10.6,338,,
4138.5,10.8,327,,
4139.5,11.1,327,,
4140.5,11.2,335,,
4141.5,11.3,344,,
4142.5,11.4,352,,
4143.5,11.3,358,,
4144.5,11,1,,
4145.5,10.5,4,,
4146.5,10.1,360,,
4147.5,10.1,353,,
4148.5,10.2,351,,
4149.5,10.4,351,,
4150.5,10.7,350,,
4151.5,10.8,349,,
4152.5,10.6,348,,
4153.5,10.5,349,,
4154.5,10.5,344,,
4155.5,10.7,336,,
4156.5,10.9,328,,
4157.5,11.2,324,,
4158.5,11.6,323,,
4159.5,11.7,326,,
4160.5,11.2,334,,
4161.5,10.6,343,,
4162.5,10,355,,
4163.5,9.5,17,,
4164.5,9.4,66,,
4165.5,9.7,124,,
4166.5,10.1,156,,
4167.5,10.6,169,,
4168.5,10.8,175,,
4169.5,10.7,179,,
4170.5,10.7,185,,
4171.5,10.8,188,,
4172.5,10.9,190,,
4173.5,10.9,192,,
4174.5,10.8,195,,
4175.5,10.6,198,,
4176.5,10.5,203,,
4177.5,10.3,202,,
4178.5,10.3,194,,
4179.5,10.4,185,,
4180.5,10.5,183,,
4181.5,10.5,182,,
4182.5,10.9,183,,
4183.5,11.3,189,,
4184.5,11.7,191,,
4185.5,11.8,189,,
4186.5,11.9,184,,
4187.5,12,178,,
4188.5,11.9,175,,
4189.5,11.6,178,,
4190.5,11.4,185,,
4191.5,11.2,191,,
4192.5,10.8,192,,
4193.5,10.3,191,,
4194.5,10,191,,
4195.5,9.9,194,,
4196.5,9.9,198,,
4197.5,9.9,200,,
4198.5,9.8,201,,
4199.5,9.7,205,,
4200.5,9.7,214,,
4201.5,9.6,222,,
4202.5,9.6,225,,
4203.5,9.6,217,,
4204.5,9.6,208,,
4205.5,9.6,198,,
4206.5,10,183,,
4207.5,10.4,174,,
4208.5,10.4,174,,
4209.5,10.3,184,,
4210.5,10,199,,
4211.5,10,240,,
4212.5,10.3,286,,
4213.5,10.4,303,,
4214.5,10,306,,
4215.5,9.5,296,,
4216.5,9.5,209,,
4217.5,9.8,173,,
4218.5,9.9,171,,
4219.5,10,179,,
4220.5,10.1,194,,
4221.5,10.1,210,,
4222.5,10.1,217,,
4223.5,10.1,213,,
4224.5,10,205,,
4225.5,9.9,199,,
4226.5,9.7,197,,
4227.5,9.4,191,,
4228.5,9.2,181,,
4229.5,9.2,180,,
4230.5,9.5,201,,
4231.5,10.1,223,,
4232.5,10.6,214,,
4233.5,10.9,198,,
4234.5,11.1,188,,
4235.5,11.4,183,,
4236.5,11.7,182,,
4237.5,12,182,,
4238.5,12.1,183,,
4239.5,12.1,185,,
4240.5,11.9,187,,
4241.5,11.3,191,,
4242.5,10.7,196,,
4243.5,10.6,201,,
4244.5,10.5,205,,
4245.5,10.4,208,,
4246.5,10.4,210,,
4247.5,10.4,211,,
4248.5,10.4,212,,
4249.5,10.3,214,,
4250.5,10.2,216,,
4251.5,10.1,218,,
4252.5,10,220,,
4253.5,10,223,,
4254.5,10.3,222,,
4255.5,10.8,206,,
4256.5,11.1,191,,
4257.5,11.3,185,,
4258.5,11.5,182,,
4259.5,11.7,177,,
4260.5,11.8,174,,
4261.5,11.9,172,,
4262.5,12,174,,
4263.5,12.1,177,,
4264.5,12.1,179,,
4265.5,11.6,181,,
4266.5,10.9,183,,
4267.5,10.5,186,,
4268.5,10.3,188,,
4269.5,10.1,191,,
4270.5,10.1,195,,
4271.5,10,199,,
4272.5,10,204,,
4273.5,10,208,,
4274.5,9.9,208,,
4275.5,9.8,201,,
4276.5,9.7,188,,
4277.5,9.4,181,,
4278.5,9.3,189,,
4279.5,9.4,223,,
4280.5,9.3,270,,
4281.5,9.1,279,,
4282.5,9,219,,
4283.5,9.1,146,,
4284.5,9.4,141,,
4285.5,9.9,162,,
4286.5,10.4,174,,
4287.5,10.8,177,,
4288.5,11,180,,
4289.5,10.8,179,,
4290.5,10.5,176,,
4291.5,10.5,172,,
4292.5,10.6,170,,
4293.5,10.4,174,,
4294.5,10.1,183,,
4295.5,9.7,198,,
4296.5,9.4,217,,
4297.5,9.2,236,,
4298.5,9,255,,
4299.5,9,321,,
4300.5,9.1,5,,
4301.5,9.1,16,,
4302.5,9,6,,
4303.5,9.2,310,,
4304.5,9.6,198,,
4305.5,9.8,202,,
4306.5,9.8,224,,
4307.5,9.8,243,,
4308.5,9.8,264,,
4309.5,9.8,294,,
4310.5,10.1,331,,
4311.5,10.3,350,,
4312.5,10.5,358,,
4313.5,10.4,5,,
4314.5,10.4,5,,
4315.5,10.7,4,,
4316.5,11.2,2,,
4317.5,11.5,1,,
4318.5,11.7,1,,
4319.5,11.8,0,,
4320.5,11.8,355,,
4321.5,11.8,348,,
4322.5,11.9,343,,
4323.5,12,341,,
4324.5,12.1,341,,
4325.5,12.4,343,,
4326.5,12.9,344,,
4327.5,13.6,348,,
4328.5,14.1,356,,
4329.5,14.2,2,,
4330.5,14.2,5,,
4331.5,14.2,6,,
4332.5,14.2,6,,
4333.5,14.2,6,,
4334.5,14.3,7,,
4335.5,14.3,7,,
4336.5,14.2,7,,
4337.5,13.8,5,,
4338.5,13.4,1,,
4339.5,13.4,359,,
4340.5,13.6,359,,
4341.5,13.7,360,,
4342.5,13.8,358,,
4343.5,13.8,358,,
4344.5,13.5,358,,
4345.5,12.9,359,,
4346.5,12.1,5,,
4347.5,11.3,19,,
4348.5,10.6,33,,
4349.5,10.4,43,,
4350.5,10.8,37,,
4351.5,11.1,28,,
4352.5,11.3,22,,
4353.5,11.3,14,,
4354.5,11.5,6,,
4355.5,11.8,0,,
4356.5,12,358,,
4357.5,12.1,360,,
4358.5,12.2,2,,
4359.5,12.2,6,,
4360.5,12,7,,
4361.5,11.5,7,,
4362.5,11.1,5,,
4363.5,11.3,4,,
4364.5,11.6,4,,
4365.5,11.6,6,,
4366.5,11.3,7,,
4367.5,10.8,4,,
4368.5,10.4,359,,
4369.5,10.2,359,,
4370.5,10,1,,
4371.5,9.9,4,,
4372.5,9.8,13,,
4373.5,9.8,20,,
4374.5,10.1,14,,
4375.5,10.4,6,,
4376.5,10.6,4,,
4377.5,10.7,2,,
4378.5,10.8,360,,
4379.5,10.9,358,,
4380.5,11.1,353,,
4381.5,11.3,346,,
4382.5,11.6,341,,
4383.5,11.7,339,,
4384.5,11.7,340,,
4385.5,11.3,343,,
4386.5,11.2,346,,
4387.5,11.3,350,,
4388.5,11.4,353,,
4389.5,11.6,355,,
4390.5,11.7,356,,
4391.5,11.9,356,,
4392.5,12.2,355,,
4393.5,12.4,356,,
4394.5,12.4,355,,
4395.5,12.2,355,,
4396.5,12,355,,
4397.5,12.2,355,,
4398.5,12.8,353,,
4399.5,13.2,357,,
4400.5,13.2,6,,
4401.5,12.9,13,,
4402.5,12.5,20,,
4403.5,12.1,25,,
4404.5,11.9,28,,
4405.5,11.8,27,,
4406.5,11.8,24,,
4407.5,12,20,,
4408.5,12,15,,
4409.5,11.7,10,,
4410.5,11.6,7,,
4411.5,11.6,6,,
4412.5,11.7,7,,
4413.5,11.7,6,,
4414.5,11.7,4,,
4415.5,11.7,1,,
4416.5,11.8,358,,
4417.5,11.9,356,,
4418.5,12.1,355,,
4419.5,12.4,352,,
4420.5,12.6,350,,
4421.5,12.7,349,,
4422.5,13,347,,
4423.5,13.4,347,,
4424.5,13.6,352,,
4425.5,13.8,360,,
4426.5,14.1,10,,
4427.5,14,15,,
4428.5,13.6,15,,
4429.5,13.1,11,,
4430.5,12.8,6,,
4431.5,12.6,5,,
4432.5,12.3,7,,
4433.5,11.8,9,,
4434.5,11.5,6,,
4435.5,11.7,1,,
4436.5,11.9,356,,
4437.5,12,352,,
4438.5,12,350,,
4439.5,12.1,352,,
4440.5,12.2,355,,
4441.5,12.3,357,,
4442.5,12.4,356,,
4443.5,12.4,352,,
4444.5,12.4,350,,
